,gaze_confidence,gaze_x,gaze_y,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU12,AU14,AU15,AU17,AU20,AU23,AU25,AU26,AU45,head_x,head_y,head_z,pose_1_x,pose_1_y,pose_1_confidence,pose_2_x,pose_2_y,pose_2_confidence,pose_3_x,pose_3_y,pose_3_confidence,pose_4_x,pose_4_y,pose_4_confidence,pose_5_x,pose_5_y,pose_5_confidence,pose_6_x,pose_6_y,pose_6_confidence,pose_7_x,pose_7_y,pose_7_confidence
10030,0.88,0.5095,0.5795,0.0,0.06,1.28,0.0,2.03,2.84,0.2,0.75,1.07,0.66,0.0,0.38,0.0,0.14,0.55,0.06,0.0,1.0000000000000019e-06,6.4e-05,1.0000000000000019e-06,,,,,,,,,,,,,,,,,,,,,
10031,0.88,0.511,0.581,0.11,0.13,1.22,0.0,2.03,2.65,0.18,0.76,1.09,0.7,0.0,0.4,0.0,0.15,0.48,0.06,0.0,6.400000000000012e-05,3.6e-05,1.600000000000003e-05,,,,,,,,,,,,,,,,,,,,,
10032,0.88,0.51,0.5805,0.22,0.12,1.14,0.0,2.02,2.45,0.14,0.83,1.17,0.67,0.0,0.38,0.0,0.12,0.56,0.06,0.0,0.0,9e-06,1.0000000000000019e-06,,,,,,,,,,,,,,,,,,,,,
10033,0.88,0.516,0.5785,0.32,0.07,1.12,0.0,2.03,2.44,0.14,0.88,1.23,0.6,0.0,0.42,0.0,0.1,0.58,0.0,0.0,4.0000000000000074e-06,0.0003610000000000001,1.5999999999999972e-05,,,,,,,,,,,,,,,,,,,,,
10034,0.88,0.518,0.5765,0.31,0.01,1.23,0.0,2.08,2.46,0.14,0.99,1.28,0.52,0.0,0.53,0.0,0.11,0.6,0.0,0.0,3.600000000000006e-05,1.6e-05,0.0,,,,,,,,,,,,,,,,,,,,,
10035,0.88,0.518,0.576,0.29,0.04,1.36,0.0,2.14,2.57,0.19,0.98,1.29,0.48,0.0,0.63,0.0,0.14,0.63,0.0,0.0,1.600000000000003e-05,0.0,1.0000000000000019e-06,,,,,,,,,,,,,,,,,,,,,
10036,0.88,0.5165,0.5755,0.3,0.11,1.36,0.0,2.15,2.51,0.17,0.95,1.27,0.54,0.0,0.62,0.0,0.14,0.68,0.0,0.0,1.0000000000000019e-06,1.6e-05,1.0000000000000019e-06,,,,,,,,,,,,,,,,,,,,,
10037,0.88,0.514,0.5765,0.33,0.11,1.39,0.0,2.17,2.48,0.14,0.9,1.33,0.59,0.0,0.49,0.0,0.1,0.7,0.0,0.0,4.0000000000000074e-06,4.900000000000001e-05,0.0,,,,,,,,,,,,,,,,,,,,,
10038,0.88,0.513,0.577,0.4,0.17,1.53,0.0,2.22,2.46,0.13,0.85,1.39,0.67,0.0,0.34,0.0,0.04,0.69,0.0,0.0,1.0000000000000019e-06,4e-06,3.9999999999999795e-06,,,,,,,,,,,,,,,,,,,,,
10039,0.88,0.513,0.577,0.4,0.15,1.74,0.0,2.25,2.57,0.13,0.83,1.47,0.69,0.0,0.26,0.0,0.01,0.75,0.0,0.0,0.0,1e-06,1.0000000000000019e-06,,,,,,,,,,,,,,,,,,,,,
10040,0.88,0.5125,0.578,0.3,0.24,1.73,0.0,2.29,2.66,0.18,0.83,1.49,0.74,0.0,0.19,0.0,0.0,0.85,0.0,0.0,4.0000000000000074e-06,4e-06,0.0,,,,,,,,,,,,,,,,,,,,,
10041,0.88,0.5125,0.5765,0.17,0.2,1.61,0.0,2.28,2.68,0.19,0.84,1.53,0.74,0.0,0.18,0.0,0.0,0.84,0.0,0.0,1.600000000000003e-05,0.0,1.0000000000000019e-06,,,,,,,,,,,,,,,,,,,,,
10042,0.88,0.5125,0.578,0.2,0.3,1.63,0.0,2.28,2.71,0.17,0.89,1.6,0.79,0.0,0.2,0.0,0.0,0.78,0.0,0.0,3.600000000000006e-05,0.0,1.0000000000000019e-06,,,,,,,,,,,,,,,,,,,,,
10043,0.88,0.5115,0.579,0.28,0.38,1.72,0.0,2.26,2.57,0.09,1.01,1.66,0.81,0.0,0.35,0.0,0.01,0.69,0.0,0.0,9.000000000000015e-06,1e-06,0.0,,,,,,,,,,,,,,,,,,,,,
10044,0.88,0.514,0.5755,0.35,0.4,1.74,0.0,2.25,2.33,0.02,1.11,1.71,0.84,0.0,0.37,0.0,0.02,0.67,0.0,0.0,0.00010000000000000018,4.899999999999999e-05,1.5999999999999972e-05,,,,,,,,,,,,,,,,,,,,,
10045,0.88,0.513,0.577,0.28,0.39,1.69,0.0,2.33,2.3,0.02,1.16,1.82,0.93,0.0,0.35,0.0,0.02,0.61,0.11,0.0,4.0000000000000074e-06,4e-06,4.0000000000000074e-06,,,,,,,,,,,,,,,,,,,,,
10046,0.88,0.515,0.578,0.18,0.27,1.64,0.0,2.39,2.31,0.02,1.12,1.92,1.0,0.0,0.22,0.0,0.01,0.65,0.18,0.0,2.5000000000000045e-05,4.900000000000001e-05,2.4999999999999974e-05,,,,,,,,,,,,,,,,,,,,,
10047,0.88,0.5135,0.5795,0.1,0.32,1.86,0.0,2.45,2.44,0.02,1.05,2.03,1.13,0.0,0.12,0.0,0.0,0.59,0.28,0.0,9.000000000000015e-06,3.6e-05,1.0000000000000019e-06,,,,,,,,,,,,,,,,,,,,,
10048,0.88,0.512,0.5805,0.08,0.19,1.91,0.0,2.44,2.28,0.0,1.03,2.05,1.13,0.0,0.11,0.0,0.01,0.65,0.19,0.0,9.000000000000015e-06,1.6e-05,0.0,,,,,,,,,,,,,,,,,,,,,
10049,0.88,0.513,0.5785,0.09,0.12,2.01,0.0,2.5,2.35,0.0,1.05,2.08,1.13,0.0,0.12,0.0,0.03,0.71,0.17,0.0,2.5000000000000045e-05,8.999999999999995e-06,0.0,,,,,,,,,,,,,,,,,,,,,
10050,0.88,0.513,0.5785,0.1,0.0,1.87,0.0,2.61,2.43,0.0,1.2,2.13,1.05,0.0,0.19,0.0,0.06,0.76,0.19,0.0,1.0000000000000019e-06,0.0,8.999999999999975e-06,,,,,,,,,,,,,,,,,,,,,
10051,0.88,0.5145,0.577,0.05,0.0,1.78,0.0,2.75,2.52,0.0,1.33,2.18,1.04,0.0,0.28,0.0,0.12,0.82,0.32,0.0,9.000000000000015e-06,1.6e-05,1.600000000000003e-05,,,,,,,,,,,,,,,,,,,,,
10052,0.88,0.515,0.577,0.08,0.0,1.72,0.0,2.83,2.67,0.0,1.45,2.26,1.11,0.0,0.36,0.0,0.16,0.81,0.45,0.0,4.0000000000000074e-06,1.0000000000000019e-06,4.0000000000000074e-06,,,,,,,,,,,,,,,,,,,,,
10053,0.88,0.5135,0.578,0.04,0.0,1.7,0.0,2.83,2.76,0.0,1.44,2.28,1.13,0.0,0.37,0.0,0.18,0.89,0.54,0.0,9.000000000000015e-06,2.500000000000001e-05,9.000000000000015e-06,,,,,,,,,,,,,,,,,,,,,
10054,0.88,0.514,0.5775,0.04,0.0,1.7,0.0,2.75,2.86,0.06,1.45,2.14,0.97,0.0,0.24,0.0,0.11,0.89,0.38,0.0,0.0,0.0,1.0000000000000019e-06,,,,,,,,,,,,,,,,,,,,,
10055,0.88,0.513,0.576,0.0,0.0,1.71,0.0,2.65,2.75,0.08,1.41,1.95,0.72,0.0,0.24,0.0,0.05,0.95,0.2,0.0,1.600000000000003e-05,9.999999999999983e-07,9.000000000000015e-06,,,,,,,,,,,,,,,,,,,,,
10056,0.88,0.5135,0.5745,0.01,0.0,1.69,0.0,2.59,2.78,0.17,1.43,1.81,0.6,0.0,0.2,0.0,0.0,0.94,0.04,0.0,4.0000000000000074e-06,4e-06,4.0000000000000074e-06,,,,,,,,,,,,,,,,,,,,,
10057,0.88,0.514,0.577,0.02,0.0,1.67,0.0,2.54,2.77,0.13,1.44,1.85,0.71,0.0,0.24,0.0,0.0,0.92,0.04,0.0,8.100000000000014e-05,4e-06,3.9999999999999795e-06,,,,,,,,,,,,,,,,,,,,,
10058,0.88,0.512,0.577,0.02,0.0,1.58,0.0,2.54,2.84,0.1,1.33,1.91,0.8,0.0,0.11,0.0,0.0,0.89,0.09,0.0,1.0000000000000019e-06,3.6e-05,9.000000000000015e-06,,,,,,,,,,,,,,,,,,,,,
10059,0.88,0.5105,0.5765,0.01,0.0,1.55,0.0,2.54,2.77,0.04,1.25,1.98,0.97,0.0,0.09,0.0,0.0,0.92,0.1,0.0,1.0000000000000019e-06,2.5e-05,1.0000000000000019e-06,,,,,,,,,,,,,,,,,,,,,
10060,0.88,0.5105,0.578,0.01,0.0,1.57,0.0,2.56,2.67,0.02,1.17,2.03,1.1,0.0,0.09,0.0,0.0,1.0,0.22,0.0,2.5000000000000045e-05,0.0,4.0000000000000074e-06,,,,,,,,,,,,,,,,,,,,,
10061,0.88,0.51,0.579,0.01,0.0,1.59,0.0,2.55,2.61,0.03,1.23,2.06,1.31,0.0,0.21,0.0,0.0,0.97,0.29,0.0,4.0000000000000074e-06,1e-06,1.0000000000000019e-06,,,,,,,,,,,,,,,,,,,,,
10062,0.88,0.5095,0.5805,0.01,0.0,1.6,0.0,2.49,2.55,0.01,1.28,2.07,1.41,0.0,0.23,0.0,0.0,0.96,0.37,0.0,8.99999999999985e-06,0.0,3.9999999999999795e-06,,,,,,,,,,,,,,,,,,,,,
10063,0.88,0.508,0.5805,0.0,0.0,1.55,0.0,2.45,2.61,0.01,1.28,2.07,1.38,0.0,0.23,0.0,0.0,0.98,0.35,0.0,1.0000000000000019e-06,3.6e-05,0.0,,,,,,,,,,,,,,,,,,,,,
10064,0.88,0.506,0.579,0.0,0.0,1.57,0.0,2.43,2.67,0.02,1.26,2.1,1.32,0.0,0.13,0.0,0.0,0.97,0.33,0.0,8.99999999999985e-06,4.899999999999999e-05,1.600000000000003e-05,,,,,,,,,,,,,,,,,,,,,
10065,0.88,0.506,0.5795,0.0,0.0,1.55,0.0,2.48,2.79,0.02,1.2,2.13,1.27,0.0,0.13,0.0,0.0,1.02,0.38,0.0,4.0000000000000074e-06,0.0,4.0000000000000074e-06,,,,,,,,,,,,,,,,,,,,,
10066,0.88,0.506,0.58,0.0,0.0,1.65,0.0,2.52,2.79,0.02,1.2,2.14,1.33,0.0,0.16,0.0,0.01,1.03,0.43,0.0,8.99999999999985e-06,0.0,3.9999999999999795e-06,,,,,,,,,,,,,,,,,,,,,
10067,0.88,0.5055,0.5805,0.0,0.0,1.73,0.0,2.54,2.7,0.0,1.22,2.18,1.4,0.0,0.2,0.0,0.01,1.0,0.49,0.0,0.0,4e-06,1.0000000000000019e-06,,,,,,,,,,,,,,,,,,,,,
10068,0.88,0.506,0.582,0.0,0.0,1.72,0.0,2.54,2.65,0.0,1.26,2.18,1.47,0.0,0.27,0.0,0.06,0.97,0.43,0.0,2.5000000000000045e-05,0.0,4.0000000000000074e-06,,,,,,,,,,,,,,,,,,,,,
10069,0.88,0.5065,0.584,0.02,0.0,1.65,0.0,2.53,2.6,0.0,1.25,2.16,1.5,0.0,0.24,0.0,0.05,0.92,0.33,0.0,2.5000000000000045e-05,8.999999999999995e-06,1.0000000000000019e-06,,,,,,,,,,,,,,,,,,,,,
10070,0.88,0.5065,0.5865,0.09,0.13,1.56,0.0,2.4,2.57,0.0,0.95,1.83,1.32,0.0,0.3,0.0,0.14,0.75,0.16,0.0,3.600000000000006e-05,9.999999999999983e-07,0.0,,,,,,,,,,,,,,,,,,,,,
10071,0.88,0.508,0.595,0.17,0.13,1.53,0.0,2.25,2.38,0.0,0.68,1.53,1.11,0.0,0.38,0.0,0.19,0.48,0.06,0.0,0.0003999999999999996,2.499999999999999e-05,0.0,,,,,,,,,,,,,,,,,,,,,
10072,0.88,0.5075,0.5965,0.44,0.31,1.47,0.0,2.05,2.45,0.0,0.5,1.26,0.94,0.0,0.41,0.0,0.19,0.41,0.06,0.0,0.0,4e-06,1.0000000000000019e-06,,,,,,,,,,,,,,,,,,,,,
10073,0.88,0.5075,0.6,0.66,0.33,1.44,0.0,1.98,2.45,0.0,0.58,1.3,1.03,0.0,0.39,0.0,0.1,0.57,0.12,0.0,0.00036100000000000064,0.0,1.5999999999999972e-05,,,,,,,,,,,,,,,,,,,,,
10074,0.88,0.508,0.6,0.75,0.37,1.49,0.0,1.95,2.53,0.0,0.68,1.33,1.06,0.0,0.34,0.0,0.04,0.71,0.16,0.0,0.0,4e-06,9.000000000000015e-06,,,,,,,,,,,,,,,,,,,,,
10075,0.88,0.5095,0.6,0.69,0.19,1.62,0.0,2.0,2.38,0.0,0.77,1.42,1.11,0.0,0.36,0.0,0.07,0.55,0.11,0.0,1.0000000000000019e-06,3.6e-05,1.600000000000003e-05,,,,,,,,,,,,,,,,,,,,,
10076,0.88,0.5075,0.6005,0.57,0.04,1.63,0.0,2.13,2.32,0.0,0.96,1.59,1.09,0.0,0.26,0.0,0.07,0.49,0.18,0.0,1.600000000000003e-05,3.6e-05,3.9999999999999795e-06,,,,,,,,,,,,,,,,,,,,,
10077,0.88,0.5045,0.6045,0.59,0.0,1.8,0.0,2.2,2.26,0.0,1.16,1.75,1.16,0.0,0.11,0.0,0.03,0.57,0.23,0.0,0.00014400000000000025,9.999999999999996e-05,3.599999999999998e-05,,,,,,,,,,,,,,,,,,,,,
10078,0.88,0.505,0.6005,0.42,0.0,1.62,0.0,2.25,2.26,0.0,1.25,1.85,1.16,0.0,0.0,0.0,0.0,0.69,0.27,0.0,8.100000000000014e-05,0.0,1.0000000000000019e-06,,,,,,,,,,,,,,,,,,,,,
10079,0.88,0.5055,0.5985,0.31,0.0,1.53,0.0,2.24,2.19,0.0,1.22,1.87,1.08,0.0,0.05,0.0,0.0,0.78,0.2,0.0,6.400000000000012e-05,3.999999999999993e-06,1.0000000000000019e-06,,,,,,,,,,,,,,,,,,,,,
10080,0.88,0.5035,0.597,0.19,0.0,1.31,0.0,2.3,2.16,0.0,1.12,1.89,1.06,0.0,0.12,0.0,0.0,0.8,0.16,0.0,4.9000000000000087e-05,2.500000000000001e-05,1.5999999999999972e-05,,,,,,,,,,,,,,,,,,,,,
10081,0.88,0.503,0.595,0.22,0.0,1.29,0.0,2.25,2.16,0.0,1.11,1.81,1.13,0.0,0.12,0.0,0.0,0.81,0.12,0.0,1.600000000000003e-05,3.999999999999993e-06,1.0000000000000019e-06,,,,,,,,,,,,,,,,,,,,,
10082,0.88,0.504,0.592,0.32,0.0,1.46,0.0,2.18,2.4,0.0,0.96,1.65,1.15,0.0,0.13,0.0,0.0,0.6,0.06,0.0,0.00019600000000000035,2.500000000000001e-05,4.0000000000000074e-06,,,,,,,,,,,,,,,,,,,,,
10083,0.88,0.5045,0.5935,0.37,0.0,1.65,0.0,2.03,2.7,0.0,0.92,1.5,1.15,0.0,0.11,0.0,0.0,0.43,0.01,0.0,4.0000000000000074e-06,9.999999999999949e-07,1.0000000000000019e-06,,,,,,,,,,,,,,,,,,,,,
10084,0.88,0.505,0.5945,0.49,0.0,1.93,0.0,1.94,2.94,0.0,0.86,1.43,1.03,0.0,0.22,0.0,0.0,0.31,0.01,0.0,1.600000000000003e-05,4.0000000000000074e-06,1.0000000000000019e-06,,,,,,,,,,,,,,,,,,,,,
10085,0.88,0.506,0.5945,0.41,0.0,1.99,0.0,1.95,2.96,0.0,0.92,1.43,1.08,0.0,0.27,0.0,0.01,0.39,0.01,0.0,1.0000000000000019e-06,4e-06,4.0000000000000074e-06,,,,,,,,,,,,,,,,,,,,,
10086,0.88,0.503,0.594,0.35,0.0,2.04,0.0,2.08,3.09,0.0,0.94,1.55,0.98,0.0,0.26,0.0,0.01,0.67,0.08,0.0,1.0000000000000019e-06,6.400000000000002e-05,4.0000000000000074e-06,,,,,,,,,,,,,,,,,,,,,
10087,0.88,0.5,0.593,0.15,0.0,2.03,0.0,2.25,3.01,0.0,1.05,1.77,1.05,0.0,0.22,0.0,0.01,0.89,0.25,0.0,1.0000000000000019e-06,9.999999999999996e-05,1.600000000000003e-05,,,,,,,,,,,,,,,,,,,,,
10088,0.88,0.5,0.5875,0.07,0.0,2.1,0.0,2.31,3.14,0.0,1.23,1.96,1.07,0.0,0.15,0.0,0.0,1.03,0.4,0.0,0.00019599999999999956,1.0000000000000019e-06,9.99999999999999e-05,,,,,,,,,,,,,,,,,,,,,
10089,0.88,0.499,0.5875,0.0,0.0,1.94,0.0,2.28,2.89,0.0,1.3,2.05,1.2,0.0,0.14,0.0,0.0,0.94,0.39,0.0,1.0000000000000019e-06,1.600000000000003e-05,2.5000000000000045e-05,,,,,,,,,,,,,,,,,,,,,
10090,0.88,0.499,0.5865,0.0,0.0,1.99,0.0,2.29,2.99,0.0,1.24,2.04,1.21,0.0,0.12,0.0,0.0,0.93,0.29,0.0,0.0,1.0000000000000019e-06,2.4999999999999974e-05,,,,,,,,,,,,,,,,,,,,,
10091,0.88,0.4995,0.584,0.0,0.0,1.95,0.0,2.32,2.83,0.0,1.16,2.02,1.26,0.0,0.08,0.0,0.0,0.96,0.35,0.0,4.9000000000000087e-05,1.0000000000000019e-06,4.0000000000000074e-06,,,,,,,,,,,,,,,,,,,,,
10092,0.88,0.5005,0.5845,0.03,0.0,1.96,0.0,2.37,2.84,0.0,1.13,1.97,1.15,0.0,0.05,0.0,0.0,0.97,0.41,0.0,9.000000000000015e-06,2.500000000000001e-05,1.0000000000000019e-06,,,,,,,,,,,,,,,,,,,,,
10093,0.88,0.502,0.584,0.03,0.0,1.97,0.0,2.39,2.76,0.0,1.18,2.05,1.11,0.0,0.0,0.0,0.0,0.93,0.5,0.0,4.0000000000000074e-06,2.500000000000001e-05,0.0,,,,,,,,,,,,,,,,,,,,,
10094,0.88,0.5,0.581,0.03,0.0,1.99,0.0,2.48,2.93,0.0,1.19,2.11,1.1,0.0,0.0,0.0,0.0,0.85,0.37,0.0,3.600000000000006e-05,3.600000000000002e-05,3.599999999999998e-05,,,,,,,,,,,,,,,,,,,,,
10095,0.88,0.501,0.579,0.0,0.0,2.16,0.0,2.56,3.11,0.06,1.23,2.17,1.12,0.0,0.0,0.0,0.0,0.93,0.36,0.0,4.0000000000000074e-06,4.0000000000000074e-06,3.999999999999993e-06,,,,,,,,,,,,,,,,,,,,,
10096,0.88,0.4995,0.576,0.0,0.0,2.1,0.0,2.58,3.12,0.13,1.14,2.14,1.03,0.0,0.0,0.0,0.01,1.02,0.32,0.0,0.00012099999999999961,2.500000000000001e-05,1.6e-05,,,,,,,,,,,,,,,,,,,,,
10097,0.88,0.5,0.5705,0.0,0.0,2.08,0.0,2.58,3.07,0.16,1.18,2.14,0.97,0.0,0.0,0.0,0.05,1.13,0.35,0.0,0.0002250000000000004,1.0000000000000019e-06,1.6e-05,,,,,,,,,,,,,,,,,,,,,
10098,0.82,0.5005,0.5695,0.0,0.0,1.97,0.0,2.59,2.96,0.14,1.19,2.19,0.98,0.0,0.0,0.0,0.06,1.22,0.23,0.0,0.0,1.6e-05,8.999999999999995e-06,,,,,,,,,,,,,,,,,,,,,
10099,0.88,0.4995,0.5680000000000001,0.0,0.0,1.83,0.0,2.63,3.14,0.08,1.27,2.22,1.05,0.0,0.0,0.0,0.09,1.31,0.13,0.0,3.600000000000006e-05,3.600000000000002e-05,0.0,,,,,,,,,,,,,,,,,,,,,
10100,0.88,0.501,0.567,0.0,0.0,1.76,0.0,2.65,3.33,0.12,1.23,2.2,1.04,0.0,0.0,0.0,0.05,1.36,0.01,0.0,4.0000000000000074e-06,3.600000000000002e-05,0.0,,,,,,,,,,,,,,,,,,,,,
10101,0.88,0.4975,0.5665,0.0,0.0,1.86,0.0,2.67,3.56,0.21,1.25,2.2,1.11,0.0,0.0,0.0,0.17,1.34,0.3,0.0,9.000000000000015e-06,0.000144,3.999999999999993e-06,,,,,,,,,,,,,,,,,,,,,
10102,0.88,0.4975,0.5605,0.0,0.0,1.84,0.0,2.68,3.73,0.39,1.28,2.23,1.1,0.0,0.0,0.0,0.26,1.34,0.3,0.0,0.0003609999999999996,8.999999999999975e-06,1.6e-05,,,,,,,,,,,,,,,,,,,,,
10103,0.88,0.5055,0.5575,0.0,0.0,1.76,0.0,2.63,3.68,0.57,1.43,2.22,1.02,0.0,0.0,0.0,0.37,1.5,0.41,0.0,3.600000000000006e-05,0.0005290000000000002,1.0000000000000019e-06,,,,,,,,,,,,,,,,,,,,,
10104,0.88,0.5085,0.5555,0.0,0.0,1.62,0.0,2.57,3.64,0.64,1.45,2.09,0.75,0.0,0.0,0.0,0.42,1.53,0.22,0.0,4.9000000000000087e-05,6.4e-05,1.6e-05,,,,,,,,,,,,,,,,,,,,,
10105,0.88,0.511,0.5545,0.0,0.0,1.7,0.0,2.37,3.41,0.67,1.26,1.79,0.6,0.0,0.01,0.0,0.51,1.52,0.48,0.0,2.4999999999999767e-05,6.4e-05,3.600000000000002e-05,,,,,,,,,,,,,,,,,,,,,
10106,0.88,0.511,0.555,0.0,0.0,1.8,0.0,2.19,3.4,0.61,1.02,1.49,0.42,0.0,0.13,0.0,0.62,1.27,0.43,0.0,4.0000000000000074e-06,4e-06,2.4999999999999974e-05,,,,,,,,,,,,,,,,,,,,,
10107,0.88,0.5135,0.556,0.0,0.0,1.8,0.0,2.0,3.36,0.53,0.87,1.33,0.4,0.0,0.2,0.0,0.68,1.23,0.48,0.0,1.0000000000000019e-06,4.899999999999999e-05,1.5999999999999972e-05,,,,,,,,,,,,,,,,,,,,,
10108,0.88,0.5115,0.5565,0.0,0.0,1.75,0.0,2.0,3.47,0.46,0.88,1.31,0.36,0.0,0.23,0.0,0.59,1.15,0.31,0.0,2.4999999999999767e-05,2.499999999999999e-05,9.000000000000015e-06,,,,,,,,,,,,,,,,,,,,,
10109,0.88,0.5095,0.56,0.0,0.0,1.68,0.0,2.04,3.49,0.51,0.9,1.44,0.48,0.01,0.11,0.0,0.5,1.25,0.33,0.0,1.600000000000003e-05,4.9000000000000005e-05,9.000000000000015e-06,,,,,,,,,,,,,,,,,,,,,
10110,0.88,0.5095,0.562,0.0,0.0,1.78,0.0,2.13,3.51,0.62,1.0,1.58,0.59,0.01,0.04,0.0,0.3,1.28,0.3,0.0,1.600000000000003e-05,1e-06,9.000000000000015e-06,,,,,,,,,,,,,,,,,,,,,
10111,0.88,0.507,0.565,0.0,0.0,1.7,0.0,2.27,3.46,0.56,1.23,1.83,0.87,0.01,0.0,0.0,0.26,1.39,0.46,0.0,0.00012100000000000022,6.4e-05,1.0000000000000019e-06,,,,,,,,,,,,,,,,,,,,,
10112,0.88,0.508,0.569,0.0,0.0,1.68,0.0,2.46,3.49,0.42,1.44,2.11,0.89,0.0,0.0,0.0,0.14,1.65,0.49,0.0,6.400000000000012e-05,4e-06,8.999999999999975e-06,,,,,,,,,,,,,,,,,,,,,
10113,0.88,0.5095,0.5705,0.0,0.0,1.53,0.0,2.62,3.51,0.27,1.52,2.34,1.04,0.0,0.0,0.0,0.11,1.77,0.6,0.0,4.89999999999997e-05,1.6e-05,1.0000000000000019e-06,,,,,,,,,,,,,,,,,,,,,
10114,0.88,0.5085,0.572,0.0,0.0,1.73,0.0,2.65,3.44,0.3,1.58,2.45,0.93,0.0,0.0,0.0,0.01,1.89,0.56,0.0,1.600000000000003e-05,9e-06,1.0000000000000019e-06,,,,,,,,,,,,,,,,,,,,,
10115,0.88,0.5085,0.5725,0.0,0.0,1.72,0.0,2.65,3.32,0.38,1.64,2.46,1.02,0.0,0.0,0.0,0.01,1.85,0.65,0.0,4.0000000000000074e-06,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
10116,0.88,0.5075,0.5735,0.0,0.0,1.91,0.0,2.62,3.22,0.4,1.72,2.43,0.94,0.0,0.0,0.0,0.05,2.0,0.72,0.0,1.0000000000000019e-06,9e-06,1.0000000000000019e-06,,,,,,,,,,,,,,,,,,,,,
10117,0.88,0.508,0.572,0.0,0.0,1.97,0.0,2.63,3.29,0.39,1.69,2.43,0.92,0.0,0.0,0.0,0.14,2.09,0.89,0.0,2.5000000000000045e-05,9e-06,1.5999999999999972e-05,,,,,,,,,,,,,,,,,,,,,
10118,0.88,0.508,0.569,0.0,0.0,2.1,0.0,2.57,3.31,0.28,1.62,2.38,0.93,0.0,0.0,0.0,0.25,1.87,0.86,0.0,9.999999999999963e-05,4e-06,0.0,,,,,,,,,,,,,,,,,,,,,
10119,0.88,0.507,0.5665,0.0,0.0,2.01,0.0,2.54,3.37,0.25,1.62,2.36,0.95,0.0,0.0,0.0,0.4,1.6,0.62,0.0,4.9000000000000087e-05,9e-06,1.5999999999999972e-05,,,,,,,,,,,,,,,,,,,,,
10120,0.88,0.506,0.567,0.0,0.0,1.93,0.0,2.49,3.35,0.24,1.53,2.32,1.06,0.01,0.0,0.0,0.49,1.35,0.25,0.0,1.0000000000000019e-06,4e-06,1.0000000000000019e-06,,,,,,,,,,,,,,,,,,,,,
10121,0.88,0.5045,0.5675,0.0,0.0,1.84,0.0,2.51,3.42,0.18,1.46,2.42,1.13,0.01,0.0,0.0,0.46,1.6,0.27,0.0,1.0000000000000019e-06,2.499999999999999e-05,0.0,,,,,,,,,,,,,,,,,,,,,
10122,0.88,0.5015,0.5735,0.0,0.0,1.85,0.0,2.53,3.47,0.1,1.39,2.48,1.21,0.01,0.0,0.0,0.38,1.86,0.51,0.0,0.0004839999999999996,8.100000000000002e-05,9.000000000000015e-06,,,,,,,,,,,,,,,,,,,,,
10123,0.88,0.5,0.575,0.0,0.0,1.87,0.0,2.56,3.59,0.01,1.43,2.54,1.29,0.0,0.0,0.0,0.25,2.06,0.64,0.0,9.000000000000015e-06,3.599999999999998e-05,8.999999999999975e-06,,,,,,,,,,,,,,,,,,,,,
10124,0.88,0.4995,0.575,0.0,0.0,1.9,0.0,2.51,3.67,0.01,1.36,2.5,1.28,0.0,0.0,0.0,0.17,1.96,0.5,0.0,0.0,9.000000000000015e-06,3.9999999999999795e-06,,,,,,,,,,,,,,,,,,,,,
10125,0.88,0.4985,0.576,0.0,0.0,1.92,0.0,2.5,3.71,0.02,1.32,2.47,1.26,0.0,0.0,0.0,0.11,1.83,0.31,0.0,4.0000000000000074e-06,4.0000000000000074e-06,0.0,,,,,,,,,,,,,,,,,,,,,
10126,0.88,0.498,0.575,0.0,0.0,1.95,0.0,2.51,3.66,0.12,1.3,2.49,1.17,0.0,0.0,0.0,0.07,1.8,0.21,0.0,4.0000000000000074e-06,8.999999999999975e-06,3.9999999999999795e-06,,,,,,,,,,,,,,,,,,,,,
10127,0.88,0.498,0.574,0.0,0.0,1.99,0.0,2.54,3.57,0.14,1.4,2.51,1.24,0.0,0.0,0.0,0.12,1.77,0.31,0.0,1.0000000000000019e-06,1.0000000000000019e-06,1.0000000000000019e-06,,,,,,,,,,,,,,,,,,,,,
10128,0.88,0.4995,0.5765,0.0,0.0,1.97,0.0,2.53,3.44,0.13,1.47,2.54,1.31,0.0,0.0,0.0,0.13,1.77,0.31,0.0,1.600000000000003e-05,1.5999999999999972e-05,0.0,,,,,,,,,,,,,,,,,,,,,
10129,0.88,0.4995,0.5775,0.0,0.0,1.87,0.0,2.5,3.38,0.08,1.58,2.56,1.29,0.0,0.0,0.0,0.13,1.73,0.35,0.0,1.0000000000000019e-06,1.0000000000000019e-06,4.0000000000000074e-06,,,,,,,,,,,,,,,,,,,,,
10130,0.88,0.5,0.58,0.0,0.0,1.81,0.0,2.54,3.25,0.12,1.66,2.61,1.31,0.0,0.0,0.0,0.09,1.73,0.26,0.0,3.600000000000006e-05,1.0000000000000019e-06,2.4999999999999974e-05,,,,,,,,,,,,,,,,,,,,,
10131,0.88,0.5005,0.5815,0.0,0.0,1.79,0.0,2.54,3.23,0.14,1.74,2.67,1.28,0.0,0.02,0.0,0.06,1.67,0.27,0.0,1.600000000000003e-05,4.0000000000000074e-06,8.999999999999975e-06,,,,,,,,,,,,,,,,,,,,,
